frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
396,  0,  0.000,  0.98,  1, 1.49, 0.39, 0.00, 0.00, 0.05, 0.30, 0.00, 0.03, 0.07, 0.00, 0.03, 0.77, 0.94, 0.00, 1.15, 0.96, 1.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
397,  0,  0.000,  0.98,  1, 0.69, 0.00, 0.00, 0.48, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.20, 0.44, 0.42, 0.00, 1.01, 0.79, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
398,  0,  0.000,  0.98,  1, 0.43, 0.00, 0.25, 0.48, 0.00, 0.60, 0.00, 0.19, 0.00, 0.00, 0.20, 0.44, 0.00, 0.17, 1.06, 0.79, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
399,  0,  0.000,  0.88,  1, 0.03, 0.00, 0.25, 0.48, 0.00, 0.44, 0.00, 0.19, 0.00, 0.00, 0.20, 0.44, 0.00, 0.17, 0.53, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
400,  0,  0.000,  0.02,  0, 0.03, 0.00, 0.25, 0.00, 0.00, 0.44, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
401,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.05, 0.00, 0.71, 1.11, 0.00, 0.35, 0.73, 0.54, 0.00, 0.17, 0.00, 0.13, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
402,  0,  0.000,  0.78,  1, 0.64, 0.00, 0.05, 0.00, 0.71, 1.13, 0.00, 0.35, 0.74, 0.54, 0.00, 0.82, 0.06, 0.13, 0.34, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
403,  0,  0.000,  0.98,  1, 0.64, 0.00, 0.05, 0.00, 0.71, 1.13, 0.00, 0.35, 0.74, 0.54, 0.00, 0.82, 0.06, 0.13, 0.34, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
404,  0,  0.000,  0.02,  0, 0.83, 0.00, 0.04, 0.00, 0.00, 0.48, 0.00, 0.01, 0.01, 0.37, 0.12, 1.85, 0.85, 0.88, 0.00, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
405,  0,  0.000,  0.88,  1, 0.19, 0.00, 0.04, 0.00, 0.00, 0.76, 0.00, 0.01, 0.00, 0.37, 0.12, 1.97, 0.79, 1.37, 0.04, 0.53, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
406,  0,  0.000,  0.98,  1, 0.19, 0.00, 0.04, 0.00, 0.00, 0.76, 0.00, 0.01, 0.00, 0.37, 0.12, 1.97, 0.79, 1.37, 0.04, 0.53, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
407,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.78, 0.00, 0.49, 0.04, 0.53, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
408,  0,  0.000,  0.45,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
409,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
410,  0,  0.000,  0.02,  0, 0.25, 0.33, 0.24, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.78, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
411,  0,  0.000,  0.98,  1, 0.25, 0.68, 0.24, 0.46, 0.25, 0.00, 0.65, 0.32, 0.19, 0.00, 0.47, 0.88, 0.00, 0.16, 2.05, 0.50, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
412,  0,  0.000,  0.98,  1, 1.27, 1.28, 0.24, 0.46, 0.25, 0.13, 0.65, 0.32, 0.19, 0.00, 0.69, 0.88, 0.85, 0.16, 2.07, 0.50, 1.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
413,  0,  0.000,  0.88,  1, 1.02, 0.96, 0.00, 0.00, 0.25, 0.13, 0.65, 0.32, 0.19, 0.00, 0.69, 0.88, 0.85, 0.16, 1.29, 0.00, 1.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
414,  0,  0.000,  0.58,  0, 1.02, 0.60, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.85, 0.00, 0.02, 0.00, 1.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
415,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.12, 0.12, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.02, 0.83, 0.00, 0.49, 0.07, 1.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
416,  0,  0.000,  0.88,  1, 0.60, 0.26, 0.12, 0.50, 0.16, 0.75, 0.00, 0.00, 0.38, 0.31, 0.02, 1.41, 0.28, 0.92, 0.49, 1.56, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
417,  0,  0.000,  0.85,  1, 1.08, 0.26, 0.26, 0.77, 0.16, 0.75, 0.00, 0.00, 0.59, 0.35, 0.02, 1.53, 0.28, 1.13, 0.86, 1.56, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
418,  0,  0.000,  0.85,  1, 1.08, 0.26, 0.13, 0.78, 0.16, 1.17, 0.00, 0.00, 0.59, 0.35, 1.02, 0.70, 0.42, 0.64, 2.11, 0.49, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
419,  0,  0.000,  0.92,  1, 0.48, 0.00, 0.13, 0.39, 0.00, 0.72, 0.00, 0.00, 0.20, 0.04, 1.02, 0.11, 0.14, 0.21, 1.68, 0.00, 0.07, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
420,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.13, 0.00, 0.72, 0.00, 0.00, 0.00, 0.00, 1.02, 0.00, 0.14, 0.00, 1.31, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
421,  0,  0.000,  0.00,  0, 0.55, 0.00, 1.01, 0.00, 0.00, 0.34, 0.00, 0.21, 0.00, 0.02, 0.13, 1.05, 0.01, 0.00, 0.05, 1.10, 0.24, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
422,  0,  0.000,  0.98,  1, 0.67, 0.11, 1.01, 0.20, 0.00, 0.34, 0.00, 0.21, 0.00, 0.02, 0.13, 1.07, 0.01, 0.15, 0.55, 1.37, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
423,  0,  0.000,  0.92,  1, 0.67, 0.11, 1.01, 0.20, 0.00, 0.34, 0.00, 0.21, 0.00, 0.02, 0.13, 1.07, 0.01, 0.15, 0.55, 1.37, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
424,  0,  0.000,  0.02,  0, 0.13, 0.11, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.15, 0.50, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
425,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.11, 0.00, 0.00, 0.18, 0.43, 0.00, 0.00, 0.00, 0.00, 0.32, 0.00, 0.39, 0.30, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
426,  0,  0.000,  0.98,  1, 0.82, 0.66, 0.48, 0.72, 0.00, 0.18, 0.43, 0.00, 0.00, 0.00, 0.02, 0.53, 0.00, 0.57, 0.63, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
427,  0,  0.000,  0.88,  1, 1.93, 1.53, 0.48, 0.72, 0.00, 0.81, 0.43, 0.00, 0.00, 0.00, 0.18, 1.01, 0.00, 0.57, 0.63, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
428,  0,  0.000,  0.92,  1, 1.93, 1.53, 0.38, 0.72, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 0.18, 0.70, 0.00, 0.19, 0.33, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
429,  0,  0.000,  0.02,  0, 1.11, 0.88, 0.00, 0.00, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 0.17, 0.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
430,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.37, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.42, 0.00, 0.16, 0.00, 0.15, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
431,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.37, 0.00, 0.00, 0.51, 0.02, 0.00, 0.00, 0.00, 0.00, 1.26, 0.00, 0.49, 0.00, 1.29, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
432,  0,  0.000,  0.92,  1, 0.00, 0.01, 1.41, 0.00, 0.60, 1.14, 0.10, 0.04, 0.47, 0.19, 0.00, 1.64, 0.00, 0.49, 0.00, 1.55, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
433,  0,  0.000,  0.88,  1, 0.10, 0.01, 1.05, 0.00, 0.81, 2.11, 0.07, 0.04, 0.47, 0.19, 1.00, 1.26, 0.00, 0.33, 0.18, 1.42, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
434,  0,  0.000,  0.98,  1, 0.10, 0.01, 1.32, 0.00, 0.81, 1.78, 0.07, 0.04, 0.47, 0.19, 1.10, 1.08, 0.00, 0.10, 0.18, 0.36, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
435,  0,  0.000,  0.88,  1, 0.10, 0.00, 0.27, 0.00, 0.21, 1.16, 0.00, 0.00, 0.00, 0.00, 1.10, 0.69, 0.00, 0.10, 0.18, 0.10, 0.31, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
436,  0,  0.000,  0.58,  0, 0.00, 0.11, 0.47, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.79, 1.66, 0.28, 0.10, 0.76, 0.69, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
437,  0,  0.000,  0.82,  1, 0.00, 0.11, 0.38, 0.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.69, 1.82, 0.28, 0.92, 0.76, 1.11, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
438,  0,  0.000,  0.88,  1, 0.00, 0.11, 0.38, 0.84, 0.00, 0.24, 0.00, 0.00, 0.22, 0.92, 0.69, 1.82, 0.28, 0.92, 1.35, 1.57, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
439,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.17, 0.84, 0.00, 0.24, 0.00, 0.00, 0.22, 0.92, 0.00, 1.16, 0.00, 0.92, 0.59, 1.29, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
440,  0,  0.000,  0.92,  1, 0.00, 0.00, 0.79, 0.00, 0.00, 1.07, 0.00, 0.00, 0.22, 0.92, 0.06, 0.85, 0.14, 0.06, 0.59, 1.99, 1.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
441,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.97, 0.00, 0.00, 1.49, 0.00, 0.00, 0.00, 0.00, 0.06, 1.10, 0.14, 0.06, 0.00, 1.99, 1.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
442,  0,  0.000,  0.98,  1, 0.50, 0.00, 1.06, 0.00, 0.00, 1.80, 0.00, 0.00, 0.00, 0.00, 0.18, 1.18, 0.33, 0.06, 0.34, 2.06, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
443,  0,  0.000,  0.88,  1, 0.50, 0.00, 1.04, 0.00, 0.48, 1.74, 0.66, 0.59, 0.32, 0.00, 0.12, 1.45, 0.19, 0.42, 0.34, 1.39, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
444,  0,  0.000,  0.98,  1, 1.43, 0.06, 0.96, 0.00, 0.58, 1.95, 0.66, 0.66, 0.50, 0.23, 0.40, 1.88, 1.03, 0.42, 0.73, 0.93, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
445,  0,  0.000,  0.98,  1, 0.93, 0.06, 0.86, 0.00, 0.58, 1.64, 0.66, 0.66, 0.50, 0.23, 0.28, 1.44, 0.84, 0.42, 0.39, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
446,  0,  0.000,  0.00,  0, 0.93, 0.06, 0.10, 0.00, 0.10, 0.87, 0.00, 0.07, 0.18, 0.23, 0.28, 0.68, 0.84, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
447,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.07, 0.00, 0.17, 0.51, 0.46, 0.45, 0.00, 0.00, 0.27, 0.56, 0.00, 0.00, 0.09, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
448,  0,  0.000,  0.88,  1, 0.41, 0.00, 0.07, 0.00, 0.17, 0.66, 0.46, 0.45, 0.00, 0.00, 0.27, 1.09, 0.04, 0.00, 0.35, 0.21, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
449,  0,  0.000,  0.92,  1, 0.41, 0.00, 0.07, 0.45, 0.17, 0.78, 0.67, 0.45, 0.00, 0.00, 0.27, 1.29, 0.04, 0.00, 0.60, 0.65, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
450,  0,  0.000,  0.88,  1, 0.83, 0.00, 0.00, 0.59, 0.00, 0.34, 0.21, 0.00, 0.00, 0.00, 0.27, 1.56, 0.04, 0.88, 0.83, 0.98, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
451,  0,  0.000,  0.98,  1, 0.42, 0.00, 0.00, 0.59, 0.00, 0.19, 0.21, 0.00, 0.00, 0.00, 0.27, 1.02, 0.00, 0.88, 0.57, 0.81, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
452,  0,  0.000,  0.02,  0, 0.42, 0.00, 0.00, 0.14, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.27, 0.82, 0.00, 0.88, 0.32, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
453,  0,  0.000,  0.00,  0, 0.00, 0.00, 0.45, 0.00, 0.00, 0.40, 0.00, 0.23, 0.00, 0.41, 0.08, 0.93, 0.00, 0.00, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
454,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.45, 0.00, 0.00, 0.40, 0.00, 0.23, 0.00, 0.41, 0.08, 0.93, 0.00, 0.00, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
455,  0,  0.000,  0.35,  0, 0.00, 0.00, 0.45, 0.00, 0.00, 0.40, 0.00, 0.23, 0.00, 0.41, 0.08, 0.93, 0.00, 0.00, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
456,  0,  0.000,  0.38,  0, 0.78, 0.66, 0.74, 0.00, 0.14, 0.37, 0.00, 0.00, 0.30, 0.38, 0.00, 0.00, 0.00, 0.14, 0.26, 0.74, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
457,  0,  0.000,  0.98,  1, 1.40, 1.14, 0.92, 0.00, 0.14, 0.44, 0.00, 0.00, 0.30, 0.50, 0.64, 0.14, 0.22, 0.14, 0.75, 1.10, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
458,  0,  0.000,  0.98,  1, 1.40, 1.14, 0.92, 0.00, 0.14, 0.54, 0.53, 0.00, 0.30, 0.50, 0.64, 0.46, 0.22, 0.43, 0.75, 1.39, 1.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
459,  0,  0.000,  0.88,  1, 0.62, 0.49, 0.17, 0.00, 0.00, 0.17, 0.53, 0.07, 0.15, 0.12, 0.64, 0.46, 0.22, 0.29, 1.49, 0.65, 0.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
460,  0,  0.000,  0.98,  1, 0.67, 0.00, 0.39, 0.03, 0.00, 0.40, 0.53, 0.07, 0.15, 0.00, 0.11, 0.58, 0.00, 0.29, 1.06, 0.61, 0.24, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
461,  0,  0.000,  0.98,  1, 0.67, 0.00, 0.39, 0.03, 0.00, 0.30, 0.00, 0.07, 0.15, 0.00, 0.11, 0.26, 0.00, 0.00, 1.06, 0.32, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
462,  0,  0.000,  0.58,  0, 1.11, 0.43, 1.30, 0.14, 0.00, 0.32, 0.00, 0.00, 0.00, 0.03, 0.11, 0.26, 0.44, 0.00, 0.61, 1.15, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
463,  0,  0.000,  0.98,  1, 0.44, 0.43, 1.06, 0.21, 0.00, 0.03, 0.00, 0.22, 0.00, 0.24, 0.48, 0.72, 0.66, 0.00, 0.55, 1.09, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
464,  0,  0.000,  0.98,  1, 0.52, 0.43, 1.30, 0.21, 0.00, 0.21, 0.00, 0.22, 0.00, 0.24, 0.48, 1.04, 1.00, 0.00, 0.55, 1.79, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
465,  0,  0.000,  0.98,  1, 0.08, 0.00, 0.39, 0.10, 0.00, 0.22, 0.00, 0.22, 0.00, 0.21, 0.58, 1.15, 0.65, 0.00, 0.96, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
466,  0,  0.000,  0.88,  1, 0.08, 0.00, 0.24, 0.00, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.10, 0.43, 0.43, 0.00, 0.96, 0.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
